Imdb Rank,Title,Season,Episode,Type,Episode Rating,Episode Rating Count,Global Series Rating,Global Rating Count,Duration (min),Genres,Day,Month,Year
214,Neon Genesis Evangelion,1,6,TV Series,8.3,2161,8.5,83348,24.0,"Animation ,Action ,Drama",8.0,11.0,1995.0
214,Neon Genesis Evangelion,1,7,TV Series,7.5,2012,8.5,83348,24.0,"Animation ,Action ,Drama",15.0,11.0,1995.0
214,Neon Genesis Evangelion,1,12,TV Series,7.9,1887,8.5,83348,24.0,"Animation ,Action ,Drama",20.0,12.0,1995.0
214,Neon Genesis Evangelion,1,13,TV Series,7.6,1897,8.5,83348,24.0,"Animation ,Action ,Drama",27.0,12.0,1995.0
214,Neon Genesis Evangelion,1,14,TV Series,7.0,1884,8.5,83348,24.0,"Animation ,Action ,Drama",3.0,1.0,1996.0
214,Neon Genesis Evangelion,1,15,TV Series,8.1,1911,8.5,83348,24.0,"Animation ,Action ,Drama",10.0,1.0,1996.0
214,Neon Genesis Evangelion,1,16,TV Series,8.8,2242,8.5,83348,24.0,"Animation ,Action ,Drama",17.0,1.0,1996.0
214,Neon Genesis Evangelion,1,17,TV Series,7.6,1842,8.5,83348,24.0,"Animation ,Action ,Drama",24.0,1.0,1996.0
214,Neon Genesis Evangelion,1,18,TV Series,9.0,2376,8.5,83348,24.0,"Animation ,Action ,Drama",31.0,1.0,1996.0
214,Neon Genesis Evangelion,1,19,TV Series,9.2,2616,8.5,83348,24.0,"Animation ,Action ,Drama",7.0,2.0,1996.0
214,Neon Genesis Evangelion,1,20,TV Series,8.6,2047,8.5,83348,24.0,"Animation ,Action ,Drama",14.0,2.0,1996.0
214,Neon Genesis Evangelion,1,21,TV Series,8.6,2007,8.5,83348,24.0,"Animation ,Action ,Drama",21.0,2.0,1996.0
214,Neon Genesis Evangelion,1,22,TV Series,8.6,2053,8.5,83348,24.0,"Animation ,Action ,Drama",28.0,2.0,1996.0
214,Neon Genesis Evangelion,1,23,TV Series,8.6,1970,8.5,83348,24.0,"Animation ,Action ,Drama",6.0,3.0,1996.0
214,Neon Genesis Evangelion,1,24,TV Series,8.7,2177,8.5,83348,24.0,"Animation ,Action ,Drama",13.0,3.0,1996.0
214,Neon Genesis Evangelion,1,25,TV Series,7.8,2132,8.5,83348,24.0,"Animation ,Action ,Drama",20.0,3.0,1996.0
214,Neon Genesis Evangelion,1,3,TV Series,7.7,2214,8.5,83348,24.0,"Animation ,Action ,Drama",18.0,10.0,1995.0
214,Neon Genesis Evangelion,1,2,TV Series,8.0,2394,8.5,83348,24.0,"Animation ,Action ,Drama",11.0,10.0,1995.0
214,Neon Genesis Evangelion,1,9,TV Series,8.1,2082,8.5,83348,24.0,"Animation ,Action ,Drama",29.0,11.0,1995.0
214,Neon Genesis Evangelion,1,11,TV Series,7.9,1940,8.5,83348,24.0,"Animation ,Action ,Drama",13.0,12.0,1995.0
214,Neon Genesis Evangelion,1,10,TV Series,7.4,1933,8.5,83348,24.0,"Animation ,Action ,Drama",6.0,12.0,1995.0
214,Neon Genesis Evangelion,1,26,TV Series,8.1,2316,8.5,83348,24.0,"Animation ,Action ,Drama",12.0,3.0,2006.0
215,Shameless,11,6,TV Series,7.8,1026,8.5,279004,46.0,"Comedy ,Drama",14.0,2.0,2021.0
215,Shameless,11,9,TV Series,7.3,881,8.5,279004,46.0,"Comedy ,Drama",21.0,3.0,2021.0
215,Shameless,2,10,TV Series,8.4,2123,8.5,279004,46.0,"Comedy ,Drama",18.0,3.0,2012.0
215,Shameless,11,11,TV Series,8.5,1237,8.5,279004,46.0,"Comedy ,Drama",4.0,4.0,2021.0
215,Shameless,11,10,TV Series,7.4,918,8.5,279004,46.0,"Comedy ,Drama",28.0,3.0,2021.0
215,Shameless,11,7,TV Series,7.9,1017,8.5,279004,46.0,"Comedy ,Drama",7.0,3.0,2021.0
215,Shameless,11,8,TV Series,7.9,945,8.5,279004,46.0,"Comedy ,Drama",14.0,3.0,2021.0
215,Shameless,3,7,TV Series,8.6,2064,8.5,279004,46.0,"Comedy ,Drama",3.0,3.0,2013.0
215,Shameless,3,6,TV Series,8.8,2239,8.5,279004,46.0,"Comedy ,Drama",24.0,2.0,2013.0
215,Shameless,3,5,TV Series,8.6,2159,8.5,279004,46.0,"Comedy ,Drama",17.0,2.0,2013.0
215,Shameless,3,4,TV Series,8.4,2092,8.5,279004,46.0,"Comedy ,Drama",10.0,2.0,2013.0
215,Shameless,3,3,TV Series,8.6,2283,8.5,279004,46.0,"Comedy ,Drama",27.0,1.0,2013.0
215,Shameless,3,2,TV Series,8.4,2112,8.5,279004,46.0,"Comedy ,Drama",20.0,1.0,2013.0
215,Shameless,3,1,TV Series,8.4,2237,8.5,279004,46.0,"Comedy ,Drama",13.0,1.0,2013.0
215,Shameless,2,12,TV Series,8.6,2267,8.5,279004,46.0,"Comedy ,Drama",1.0,4.0,2012.0
215,Shameless,2,11,TV Series,9.1,2839,8.5,279004,46.0,"Comedy ,Drama",25.0,3.0,2012.0
215,Shameless,1,4,TV Series,8.3,2813,8.5,279004,46.0,"Comedy ,Drama",30.0,1.0,2011.0
215,Shameless,1,1,TV Series,8.4,3896,8.5,279004,46.0,"Comedy ,Drama",9.0,1.0,2011.0
215,Shameless,1,2,TV Series,8.0,3074,8.5,279004,46.0,"Comedy ,Drama",16.0,1.0,2011.0
215,Shameless,1,3,TV Series,8.4,2959,8.5,279004,46.0,"Comedy ,Drama",23.0,1.0,2011.0
215,Shameless,4,2,TV Series,8.4,2013,8.5,279004,46.0,"Comedy ,Drama",19.0,1.0,2014.0
215,Shameless,1,5,TV Series,7.9,2666,8.5,279004,46.0,"Comedy ,Drama",6.0,2.0,2011.0
215,Shameless,4,3,TV Series,8.2,2008,8.5,279004,46.0,"Comedy ,Drama",26.0,1.0,2014.0
215,Shameless,2,4,TV Series,8.4,2229,8.5,279004,46.0,"Comedy ,Drama",29.0,1.0,2012.0
215,Shameless,4,11,TV Series,9.3,3006,8.5,279004,46.0,"Comedy ,Drama",30.0,3.0,2014.0
215,Shameless,4,10,TV Series,8.7,2055,8.5,279004,46.0,"Comedy ,Drama",23.0,3.0,2014.0
215,Shameless,4,9,TV Series,8.9,2228,8.5,279004,46.0,"Comedy ,Drama",16.0,3.0,2014.0
215,Shameless,4,8,TV Series,8.6,2098,8.5,279004,46.0,"Comedy ,Drama",9.0,3.0,2014.0
215,Shameless,4,7,TV Series,8.8,2170,8.5,279004,46.0,"Comedy ,Drama",23.0,2.0,2014.0
215,Shameless,4,6,TV Series,8.8,2117,8.5,279004,46.0,"Comedy ,Drama",16.0,2.0,2014.0
215,Shameless,4,5,TV Series,9.0,2354,8.5,279004,46.0,"Comedy ,Drama",9.0,2.0,2014.0
215,Shameless,4,4,TV Series,8.4,1997,8.5,279004,46.0,"Comedy ,Drama",2.0,2.0,2014.0
215,Shameless,5,8,TV Series,8.8,2126,8.5,279004,46.0,"Comedy ,Drama",8.0,3.0,2015.0
215,Shameless,5,9,TV Series,9.0,2236,8.5,279004,46.0,"Comedy ,Drama",15.0,3.0,2015.0
215,Shameless,5,10,TV Series,8.8,2065,8.5,279004,46.0,"Comedy ,Drama",22.0,3.0,2015.0
215,Shameless,5,11,TV Series,8.9,2120,8.5,279004,46.0,"Comedy ,Drama",29.0,3.0,2015.0
215,Shameless,5,12,TV Series,8.2,2549,8.5,279004,46.0,"Comedy ,Drama",5.0,4.0,2015.0
215,Shameless,6,1,TV Series,8.3,2038,8.5,279004,46.0,"Comedy ,Drama",10.0,1.0,2016.0
215,Shameless,6,2,TV Series,7.9,1871,8.5,279004,46.0,"Comedy ,Drama",17.0,1.0,2016.0
215,Shameless,6,3,TV Series,8.4,1901,8.5,279004,46.0,"Comedy ,Drama",24.0,1.0,2016.0
215,Shameless,3,8,TV Series,8.3,1981,8.5,279004,46.0,"Comedy ,Drama",10.0,3.0,2013.0
215,Shameless,2,5,TV Series,8.2,2159,8.5,279004,46.0,"Comedy ,Drama",5.0,2.0,2012.0
215,Shameless,2,6,TV Series,8.4,2152,8.5,279004,46.0,"Comedy ,Drama",12.0,2.0,2012.0
215,Shameless,2,7,TV Series,7.9,2111,8.5,279004,46.0,"Comedy ,Drama",19.0,2.0,2012.0
215,Shameless,2,8,TV Series,8.5,2157,8.5,279004,46.0,"Comedy ,Drama",4.0,3.0,2012.0
215,Shameless,2,9,TV Series,8.1,2119,8.5,279004,46.0,"Comedy ,Drama",11.0,3.0,2012.0
215,Shameless,5,6,TV Series,9.1,2854,8.5,279004,46.0,"Comedy ,Drama",15.0,2.0,2015.0
215,Shameless,5,7,TV Series,8.5,2015,8.5,279004,46.0,"Comedy ,Drama",1.0,3.0,2015.0
215,Shameless,3,12,TV Series,9.1,2513,8.5,279004,46.0,"Comedy ,Drama",7.0,4.0,2013.0
215,Shameless,3,9,TV Series,8.8,2159,8.5,279004,46.0,"Comedy ,Drama",17.0,3.0,2013.0
215,Shameless,3,10,TV Series,8.2,1947,8.5,279004,46.0,"Comedy ,Drama",24.0,3.0,2013.0
215,Shameless,3,11,TV Series,8.6,2057,8.5,279004,46.0,"Comedy ,Drama",31.0,3.0,2013.0
215,Shameless,6,10,TV Series,8.3,1636,8.5,279004,46.0,"Comedy ,Drama",20.0,3.0,2016.0
215,Shameless,4,1,TV Series,8.1,2171,8.5,279004,46.0,"Comedy ,Drama",12.0,1.0,2014.0
215,Shameless,6,11,TV Series,8.8,1831,8.5,279004,46.0,"Comedy ,Drama",27.0,3.0,2016.0
215,Shameless,4,12,TV Series,9.4,4285,8.5,279004,46.0,"Comedy ,Drama",6.0,4.0,2014.0
215,Shameless,7,7,TV Series,8.1,1622,8.5,279004,46.0,"Comedy ,Drama",13.0,11.0,2016.0
215,Shameless,7,6,TV Series,8.4,1606,8.5,279004,46.0,"Comedy ,Drama",6.0,11.0,2016.0
215,Shameless,7,5,TV Series,7.9,1614,8.5,279004,46.0,"Comedy ,Drama",30.0,10.0,2016.0
215,Shameless,7,4,TV Series,8.4,1771,8.5,279004,46.0,"Comedy ,Drama",23.0,10.0,2016.0
215,Shameless,7,3,TV Series,8.3,1675,8.5,279004,46.0,"Comedy ,Drama",16.0,10.0,2016.0
215,Shameless,7,2,TV Series,8.1,1704,8.5,279004,46.0,"Comedy ,Drama",9.0,10.0,2016.0
215,Shameless,7,1,TV Series,8.4,1840,8.5,279004,46.0,"Comedy ,Drama",2.0,10.0,2016.0
215,Shameless,6,12,TV Series,8.9,2033,8.5,279004,46.0,"Comedy ,Drama",3.0,4.0,2016.0
215,Shameless,9,8,TV Series,7.6,1147,8.5,279004,46.0,"Comedy ,Drama",20.0,1.0,2019.0
215,Shameless,9,9,TV Series,7.8,1140,8.5,279004,46.0,"Comedy ,Drama",27.0,1.0,2019.0
215,Shameless,9,10,TV Series,7.8,1101,8.5,279004,46.0,"Comedy ,Drama",10.0,2.0,2019.0
215,Shameless,9,11,TV Series,8.2,1193,8.5,279004,46.0,"Comedy ,Drama",17.0,2.0,2019.0
215,Shameless,9,12,TV Series,8.3,1178,8.5,279004,46.0,"Comedy ,Drama",24.0,2.0,2019.0
215,Shameless,9,13,TV Series,8.3,1116,8.5,279004,46.0,"Comedy ,Drama",3.0,3.0,2019.0
215,Shameless,9,14,TV Series,9.0,1863,8.5,279004,46.0,"Comedy ,Drama",10.0,3.0,2019.0
215,Shameless,10,1,TV Series,7.5,1254,8.5,279004,46.0,"Comedy ,Drama",10.0,11.0,2019.0
215,Shameless,7,8,TV Series,9.0,2006,8.5,279004,46.0,"Comedy ,Drama",20.0,11.0,2016.0
215,Shameless,5,1,TV Series,8.2,2180,8.5,279004,46.0,"Comedy ,Drama",11.0,1.0,2015.0
215,Shameless,5,2,TV Series,8.3,1985,8.5,279004,46.0,"Comedy ,Drama",18.0,1.0,2015.0
215,Shameless,5,3,TV Series,8.6,2076,8.5,279004,46.0,"Comedy ,Drama",25.0,1.0,2015.0
215,Shameless,5,4,TV Series,8.7,2143,8.5,279004,46.0,"Comedy ,Drama",1.0,2.0,2015.0
215,Shameless,5,5,TV Series,8.8,2113,8.5,279004,46.0,"Comedy ,Drama",8.0,2.0,2015.0
215,Shameless,8,2,TV Series,8.1,1364,8.5,279004,46.0,"Comedy ,Drama",12.0,11.0,2017.0
215,Shameless,8,3,TV Series,8.9,1658,8.5,279004,46.0,"Comedy ,Drama",19.0,11.0,2017.0
215,Shameless,8,4,TV Series,8.4,1340,8.5,279004,46.0,"Comedy ,Drama",26.0,11.0,2017.0
215,Shameless,8,5,TV Series,8.1,1264,8.5,279004,46.0,"Comedy ,Drama",3.0,12.0,2017.0
215,Shameless,8,6,TV Series,8.1,1269,8.5,279004,46.0,"Comedy ,Drama",10.0,12.0,2017.0
215,Shameless,8,7,TV Series,8.0,1255,8.5,279004,46.0,"Comedy ,Drama",17.0,12.0,2017.0
215,Shameless,8,8,TV Series,8.0,1272,8.5,279004,46.0,"Comedy ,Drama",31.0,12.0,2017.0
215,Shameless,8,9,TV Series,7.8,1219,8.5,279004,46.0,"Comedy ,Drama",7.0,1.0,2018.0
215,Shameless,8,10,TV Series,7.7,1252,8.5,279004,46.0,"Comedy ,Drama",14.0,1.0,2018.0
215,Shameless,8,11,TV Series,8.5,1335,8.5,279004,46.0,"Comedy ,Drama",21.0,1.0,2018.0
215,Shameless,6,4,TV Series,8.5,1801,8.5,279004,46.0,"Comedy ,Drama",31.0,1.0,2016.0
215,Shameless,6,5,TV Series,8.3,1831,8.5,279004,46.0,"Comedy ,Drama",7.0,2.0,2016.0
215,Shameless,6,6,TV Series,8.5,2016,8.5,279004,46.0,"Comedy ,Drama",14.0,2.0,2016.0
215,Shameless,6,7,TV Series,7.9,1741,8.5,279004,46.0,"Comedy ,Drama",21.0,2.0,2016.0
215,Shameless,6,8,TV Series,8.3,1711,8.5,279004,46.0,"Comedy ,Drama",6.0,3.0,2016.0
215,Shameless,6,9,TV Series,8.5,1768,8.5,279004,46.0,"Comedy ,Drama",13.0,3.0,2016.0
215,Shameless,9,6,TV Series,8.9,1711,8.5,279004,46.0,"Comedy ,Drama",14.0,10.0,2018.0
215,Shameless,9,7,TV Series,8.3,1230,8.5,279004,46.0,"Comedy ,Drama",21.0,10.0,2018.0
215,Shameless,10,10,TV Series,7.5,974,8.5,279004,46.0,"Comedy ,Drama",12.0,1.0,2020.0
215,Shameless,10,11,TV Series,7.6,955,8.5,279004,46.0,"Comedy ,Drama",19.0,1.0,2020.0
215,Shameless,10,12,TV Series,8.9,1765,8.5,279004,46.0,"Comedy ,Drama",26.0,1.0,2020.0
215,Shameless,11,1,TV Series,7.1,1327,8.5,279004,46.0,"Comedy ,Drama",6.0,12.0,2020.0
215,Shameless,11,2,TV Series,7.3,1066,8.5,279004,46.0,"Comedy ,Drama",13.0,12.0,2020.0
215,Shameless,11,3,TV Series,7.7,1110,8.5,279004,46.0,"Comedy ,Drama",20.0,12.0,2020.0
215,Shameless,11,4,TV Series,7.4,1002,8.5,279004,46.0,"Comedy ,Drama",10.0,1.0,2021.0
215,Shameless,11,5,TV Series,7.2,982,8.5,279004,46.0,"Comedy ,Drama",31.0,1.0,2021.0
215,Shameless,8,12,TV Series,8.2,1311,8.5,279004,46.0,"Comedy ,Drama",28.0,1.0,2018.0
215,Shameless,7,9,TV Series,8.4,1638,8.5,279004,46.0,"Comedy ,Drama",27.0,11.0,2016.0
215,Shameless,7,10,TV Series,8.7,1894,8.5,279004,46.0,"Comedy ,Drama",4.0,12.0,2016.0
215,Shameless,7,11,TV Series,9.2,2244,8.5,279004,46.0,"Comedy ,Drama",11.0,12.0,2016.0
215,Shameless,7,12,TV Series,9.2,2327,8.5,279004,46.0,"Comedy ,Drama",18.0,12.0,2016.0
215,Shameless,8,1,TV Series,8.3,1610,8.5,279004,46.0,"Comedy ,Drama",5.0,11.0,2017.0
215,Shameless,10,8,TV Series,7.4,992,8.5,279004,46.0,"Comedy ,Drama",29.0,12.0,2019.0
215,Shameless,10,9,TV Series,6.9,1056,8.5,279004,46.0,"Comedy ,Drama",5.0,1.0,2020.0
215,Shameless,9,4,TV Series,7.6,1287,8.5,279004,46.0,"Comedy ,Drama",30.0,9.0,2018.0
215,Shameless,9,1,TV Series,8.0,1453,8.5,279004,46.0,"Comedy ,Drama",9.0,9.0,2018.0
215,Shameless,9,2,TV Series,7.4,1278,8.5,279004,46.0,"Comedy ,Drama",16.0,9.0,2018.0
215,Shameless,9,3,TV Series,7.5,1199,8.5,279004,46.0,"Comedy ,Drama",23.0,9.0,2018.0
215,Shameless,11,12,TV Series,6.6,2476,8.5,279004,46.0,"Comedy ,Drama",11.0,4.0,2021.0
215,Shameless,9,5,TV Series,8.1,1217,8.5,279004,46.0,"Comedy ,Drama",7.0,10.0,2018.0
215,Shameless,2,2,TV Series,7.8,2312,8.5,279004,46.0,"Comedy ,Drama",15.0,1.0,2012.0
215,Shameless,2,3,TV Series,8.0,2289,8.5,279004,46.0,"Comedy ,Drama",22.0,1.0,2012.0
215,Shameless,10,2,TV Series,7.4,1107,8.5,279004,46.0,"Comedy ,Drama",17.0,11.0,2019.0
215,Shameless,10,3,TV Series,7.4,1086,8.5,279004,46.0,"Comedy ,Drama",24.0,11.0,2019.0
215,Shameless,10,4,TV Series,7.1,1082,8.5,279004,46.0,"Comedy ,Drama",1.0,12.0,2019.0
215,Shameless,10,5,TV Series,7.5,1044,8.5,279004,46.0,"Comedy ,Drama",8.0,12.0,2019.0
215,Shameless,10,6,TV Series,7.1,1011,8.5,279004,46.0,"Comedy ,Drama",15.0,12.0,2019.0
215,Shameless,10,7,TV Series,7.6,1002,8.5,279004,46.0,"Comedy ,Drama",22.0,12.0,2019.0
215,Shameless,1,6,TV Series,8.0,2596,8.5,279004,46.0,"Comedy ,Drama",13.0,2.0,2011.0
215,Shameless,1,7,TV Series,8.2,2564,8.5,279004,46.0,"Comedy ,Drama",20.0,2.0,2011.0
215,Shameless,1,11,TV Series,8.4,2447,8.5,279004,46.0,"Comedy ,Drama",20.0,3.0,2011.0
215,Shameless,1,10,TV Series,8.5,2473,8.5,279004,46.0,"Comedy ,Drama",13.0,3.0,2011.0
215,Shameless,2,1,TV Series,8.0,2478,8.5,279004,46.0,"Comedy ,Drama",8.0,1.0,2012.0
215,Shameless,1,12,TV Series,8.8,2675,8.5,279004,46.0,"Comedy ,Drama",27.0,3.0,2011.0
215,Shameless,1,9,TV Series,8.6,2623,8.5,279004,46.0,"Comedy ,Drama",6.0,3.0,2011.0
215,Shameless,1,8,TV Series,8.4,2526,8.5,279004,46.0,"Comedy ,Drama",27.0,2.0,2011.0
216,Twin Peaks,1,1,TV Series,8.6,6549,8.5,74830,1032.0,"Crime ,Drama ,Horror",21.0,5.0,2017.0
216,Twin Peaks,1,17,TV Series,9.3,4851,8.5,74830,1032.0,"Crime ,Drama ,Horror",3.0,9.0,2017.0
216,Twin Peaks,1,11,TV Series,8.9,4604,8.5,74830,1032.0,"Crime ,Drama ,Horror",23.0,7.0,2017.0
216,Twin Peaks,1,12,TV Series,7.6,4075,8.5,74830,1032.0,"Crime ,Drama ,Horror",30.0,7.0,2017.0
216,Twin Peaks,1,16,TV Series,9.5,5776,8.5,74830,1032.0,"Crime ,Drama ,Horror",27.0,8.0,2017.0
216,Twin Peaks,1,15,TV Series,8.7,4034,8.5,74830,1032.0,"Crime ,Drama ,Horror",20.0,8.0,2017.0
216,Twin Peaks,1,13,TV Series,8.3,3957,8.5,74830,1032.0,"Crime ,Drama ,Horror",6.0,8.0,2017.0
216,Twin Peaks,1,14,TV Series,8.9,4335,8.5,74830,1032.0,"Crime ,Drama ,Horror",13.0,8.0,2017.0
216,Twin Peaks,1,10,TV Series,8.1,4067,8.5,74830,1032.0,"Crime ,Drama ,Horror",16.0,7.0,2017.0
216,Twin Peaks,1,18,TV Series,8.7,4703,8.5,74830,1032.0,"Crime ,Drama ,Horror",3.0,9.0,2017.0
216,Twin Peaks,1,2,TV Series,8.6,6021,8.5,74830,1032.0,"Crime ,Drama ,Horror",21.0,5.0,2017.0
216,Twin Peaks,1,3,TV Series,8.4,5595,8.5,74830,1032.0,"Crime ,Drama ,Horror",21.0,5.0,2017.0
216,Twin Peaks,1,4,TV Series,8.5,5373,8.5,74830,1032.0,"Crime ,Drama ,Horror",21.0,5.0,2017.0
216,Twin Peaks,1,5,TV Series,8.0,4865,8.5,74830,1032.0,"Crime ,Drama ,Horror",4.0,6.0,2017.0
216,Twin Peaks,1,6,TV Series,8.1,4631,8.5,74830,1032.0,"Crime ,Drama ,Horror",11.0,6.0,2017.0
216,Twin Peaks,1,7,TV Series,8.6,4785,8.5,74830,1032.0,"Crime ,Drama ,Horror",18.0,6.0,2017.0
216,Twin Peaks,1,8,TV Series,8.8,7873,8.5,74830,1032.0,"Crime ,Drama ,Horror",25.0,6.0,2017.0
216,Twin Peaks,1,9,TV Series,8.3,4164,8.5,74830,1032.0,"Crime ,Drama ,Horror",9.0,7.0,2017.0
217,Trailer Park Boys,1,1,TV Series,7.4,1022,8.5,49857,30.0,"Comedy ,Crime",22.0,4.0,2001.0
217,Trailer Park Boys,1,2,TV Series,7.6,836,8.5,49857,30.0,"Comedy ,Crime",29.0,4.0,2001.0
217,Trailer Park Boys,1,3,TV Series,8.0,805,8.5,49857,30.0,"Comedy ,Crime",6.0,5.0,2001.0
217,Trailer Park Boys,5,6,TV Series,8.3,489,8.5,49857,30.0,"Comedy ,Crime",22.0,5.0,2005.0
217,Trailer Park Boys,5,5,TV Series,8.6,510,8.5,49857,30.0,"Comedy ,Crime",15.0,5.0,2005.0
217,Trailer Park Boys,5,4,TV Series,8.4,479,8.5,49857,30.0,"Comedy ,Crime",8.0,5.0,2005.0
217,Trailer Park Boys,5,3,TV Series,8.5,539,8.5,49857,30.0,"Comedy ,Crime",1.0,5.0,2005.0
217,Trailer Park Boys,5,2,TV Series,8.6,509,8.5,49857,30.0,"Comedy ,Crime",24.0,4.0,2005.0
217,Trailer Park Boys,5,1,TV Series,8.4,513,8.5,49857,30.0,"Comedy ,Crime",17.0,4.0,2005.0
217,Trailer Park Boys,4,9,TV Series,8.6,461,8.5,49857,30.0,"Comedy ,Crime",12.0,12.0,2004.0
217,Trailer Park Boys,4,8,TV Series,8.9,581,8.5,49857,30.0,"Comedy ,Crime",30.0,5.0,2004.0
217,Trailer Park Boys,4,7,TV Series,8.6,548,8.5,49857,30.0,"Comedy ,Crime",23.0,5.0,2004.0
217,Trailer Park Boys,4,6,TV Series,8.5,567,8.5,49857,30.0,"Comedy ,Crime",16.0,5.0,2004.0
217,Trailer Park Boys,4,5,TV Series,9.0,735,8.5,49857,30.0,"Comedy ,Crime",9.0,5.0,2004.0
217,Trailer Park Boys,4,2,TV Series,8.6,581,8.5,49857,30.0,"Comedy ,Crime",18.0,4.0,2004.0
217,Trailer Park Boys,4,1,TV Series,8.5,584,8.5,49857,30.0,"Comedy ,Crime",11.0,4.0,2004.0
217,Trailer Park Boys,3,8,TV Series,8.7,590,8.5,49857,30.0,"Comedy ,Crime",22.0,6.0,2003.0
217,Trailer Park Boys,3,7,TV Series,8.6,574,8.5,49857,30.0,"Comedy ,Crime",15.0,6.0,2003.0
217,Trailer Park Boys,3,6,TV Series,8.7,603,8.5,49857,30.0,"Comedy ,Crime",8.0,6.0,2003.0
217,Trailer Park Boys,3,5,TV Series,9.1,884,8.5,49857,30.0,"Comedy ,Crime",1.0,6.0,2003.0
217,Trailer Park Boys,3,4,TV Series,8.7,670,8.5,49857,30.0,"Comedy ,Crime",25.0,5.0,2003.0
217,Trailer Park Boys,3,3,TV Series,8.9,702,8.5,49857,30.0,"Comedy ,Crime",35.0,15.0,2003.0
217,Trailer Park Boys,3,2,TV Series,8.5,605,8.5,49857,30.0,"Comedy ,Crime",11.0,5.0,2003.0
217,Trailer Park Boys,3,1,TV Series,8.4,603,8.5,49857,30.0,"Comedy ,Crime",4.0,5.0,2003.0
217,Trailer Park Boys,2,7,TV Series,8.8,713,8.5,49857,30.0,"Comedy ,Crime",4.0,8.0,2002.0
217,Trailer Park Boys,2,6,TV Series,8.5,654,8.5,49857,30.0,"Comedy ,Crime",28.0,7.0,2002.0
217,Trailer Park Boys,2,5,TV Series,8.8,731,8.5,49857,30.0,"Comedy ,Crime",21.0,7.0,2002.0
217,Trailer Park Boys,2,4,TV Series,8.4,686,8.5,49857,30.0,"Comedy ,Crime",14.0,7.0,2002.0
217,Trailer Park Boys,2,1,TV Series,8.2,675,8.5,49857,30.0,"Comedy ,Crime",23.0,6.0,2002.0
217,Trailer Park Boys,1,6,TV Series,8.5,746,8.5,49857,30.0,"Comedy ,Crime",27.0,5.0,2001.0
217,Trailer Park Boys,1,5,TV Series,7.9,698,8.5,49857,30.0,"Comedy ,Crime",20.0,5.0,2001.0
217,Trailer Park Boys,1,4,TV Series,8.0,749,8.5,49857,30.0,"Comedy ,Crime",13.0,5.0,2001.0
217,Trailer Park Boys,5,8,TV Series,8.2,475,8.5,49857,30.0,"Comedy ,Crime",5.0,6.0,2005.0
217,Trailer Park Boys,5,7,TV Series,8.5,508,8.5,49857,30.0,"Comedy ,Crime",29.0,5.0,2005.0
217,Trailer Park Boys,5,9,TV Series,8.9,572,8.5,49857,30.0,"Comedy ,Crime",12.0,6.0,2005.0
217,Trailer Park Boys,9,2,TV Series,7.5,298,8.5,49857,30.0,"Comedy ,Crime",27.0,3.0,2015.0
217,Trailer Park Boys,9,1,TV Series,7.5,311,8.5,49857,30.0,"Comedy ,Crime",27.0,3.0,2015.0
217,Trailer Park Boys,8,10,TV Series,8.4,342,8.5,49857,30.0,"Comedy ,Crime",5.0,9.0,2014.0
217,Trailer Park Boys,8,9,TV Series,7.7,303,8.5,49857,30.0,"Comedy ,Crime",5.0,9.0,2014.0
217,Trailer Park Boys,8,8,TV Series,7.8,315,8.5,49857,30.0,"Comedy ,Crime",5.0,9.0,2014.0
217,Trailer Park Boys,8,7,TV Series,7.8,345,8.5,49857,30.0,"Comedy ,Crime",5.0,9.0,2014.0
217,Trailer Park Boys,8,6,TV Series,8.1,356,8.5,49857,30.0,"Comedy ,Crime",5.0,9.0,2014.0
217,Trailer Park Boys,8,5,TV Series,8.3,344,8.5,49857,30.0,"Comedy ,Crime",5.0,9.0,2014.0
217,Trailer Park Boys,8,4,TV Series,8.0,342,8.5,49857,30.0,"Comedy ,Crime",5.0,9.0,2014.0
217,Trailer Park Boys,8,3,TV Series,8.1,347,8.5,49857,30.0,"Comedy ,Crime",5.0,9.0,2014.0
217,Trailer Park Boys,8,2,TV Series,7.8,356,8.5,49857,30.0,"Comedy ,Crime",5.0,9.0,2014.0
217,Trailer Park Boys,4,4,TV Series,8.8,605,8.5,49857,30.0,"Comedy ,Crime",2.0,5.0,2004.0
217,Trailer Park Boys,4,3,TV Series,8.6,570,8.5,49857,30.0,"Comedy ,Crime",25.0,4.0,2004.0
217,Trailer Park Boys,7,9,TV Series,8.3,420,8.5,49857,30.0,"Comedy ,Crime",3.0,6.0,2007.0
217,Trailer Park Boys,7,8,TV Series,8.3,430,8.5,49857,30.0,"Comedy ,Crime",27.0,5.0,2007.0
217,Trailer Park Boys,7,7,TV Series,7.9,429,8.5,49857,30.0,"Comedy ,Crime",20.0,5.0,2007.0
217,Trailer Park Boys,7,6,TV Series,8.2,418,8.5,49857,30.0,"Comedy ,Crime",13.0,5.0,2007.0
217,Trailer Park Boys,7,5,TV Series,8.2,422,8.5,49857,30.0,"Comedy ,Crime",6.0,5.0,2007.0
217,Trailer Park Boys,7,4,TV Series,8.4,434,8.5,49857,30.0,"Comedy ,Crime",29.0,4.0,2007.0
217,Trailer Park Boys,7,3,TV Series,8.9,530,8.5,49857,30.0,"Comedy ,Crime",22.0,4.0,2007.0
